directional_class,directional_p_noop,directional_p_pred,dot_safe,episode_id,feasible_direction_count,force_norm,force_perp_norm,force_risk_alignment,force_source,has_safe_alt,lam_hard,lam_soft,path_index,regime,safe_risk,scaffold_risk
0.0,nan,nan,0.5531489849090576,00000_001822_07,3.0,4.107408046722412,2.4867827892303467,0.9994910359382629,coef_energy_material_checkpoint_lambdas,0.0,4.130401611328125,2.2837331295013428,51,R2,4.146731913089752,3.8607032895088196
0.0,nan,nan,0.012856775894761086,00000_001822_07,5.0,0.060532521456480026,0.012856774963438511,0.9994812607765198,coef_energy_material_checkpoint_lambdas,0.0,4.131598949432373,2.2900631427764893,54,R2,4.0160859525203705,1.6606643795967102
0.0,nan,nan,7.281515121459961,00000_001822_07,1.0,7.281563758850098,7.281515121459961,0.993774950504303,coef_energy_material_checkpoint_lambdas,0.0,4.135132312774658,2.287130832672119,57,R2,4.389934420585632,0.5693983435630798
0.0,nan,nan,5.765517234802246,00000_001822_07,4.0,6.442873001098633,4.560286521911621,0.999330461025238,coef_energy_material_checkpoint_lambdas,1.0,4.070594787597656,2.346268653869629,63,R2,4.2411006689071655,4.400810897350311
0.0,nan,nan,-0.0001239392440766096,00000_001822_07,11.0,0.0009565188083797693,0.0001823487546062097,-0.49444127082824707,coef_energy_material_checkpoint_lambdas,0.0,4.019152641296387,2.3969550132751465,66,R2,4.384245455265045,4.400000095367432
0.0,nan,nan,-2.895708561823085e-09,00000_001822_07,14.0,3.141637394676877e-09,2.402734400330786e-10,0.0,coef_energy_material_checkpoint_lambdas,0.0,4.00872278213501,2.4073281288146973,69,R2,4.370986700057983,4.400000095367432
0.0,nan,nan,-9.541880360928318e-15,00000_001822_07,16.0,1.4906812221236743e-13,1.3811101242690305e-13,0.0,coef_energy_material_checkpoint_lambdas,0.0,4.1782708168029785,2.2771592140197754,72,R2,4.39999794960022,4.400000095367432
0.0,nan,nan,6.279230117797852,00000_001823_00,3.0,7.840165615081787,7.7596845626831055,0.6505066156387329,coef_energy_material_checkpoint_lambdas,0.0,4.20309591293335,2.273259162902832,0,R2,4.216098189353943,0.5541492700576782
0.0,nan,nan,4.130125045776367,00000_001823_00,3.0,5.857767581939697,5.857742786407471,0.9716720581054688,coef_energy_material_checkpoint_lambdas,0.0,4.19516134262085,2.255962371826172,3,R2,3.5579903721809387,0.526345431804657
0.0,nan,nan,4.993198394775391,00000_001823_00,5.0,6.432600498199463,6.398329734802246,-0.014363803900778294,coef_energy_material_checkpoint_lambdas,0.0,4.202107906341553,2.2376623153686523,6,R2,2.411900609731674,0.33764371275901794
0.0,nan,nan,0.8034366369247437,00000_001823_00,5.0,4.144384384155273,4.065761089324951,0.6518814563751221,coef_energy_material_checkpoint_lambdas,0.0,4.195303440093994,2.235980987548828,9,R2,2.037433922290802,2.037433922290802
