arm,correct_activation,dataset,dot_safe,episode_id,false_activation,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,path_index,regime,soft_force_norm,soft_force_perp_norm
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.1044938862323761,0.12527959048748016,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.1044938862323761,0.12527959048748016,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09003453701734543,0.11564142256975174,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09003453701734543,0.11564142256975174,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.09003453701734543,0.11564142256975174,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08266119658946991,0.10976783186197281,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08266119658946991,0.10976783186197281,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.08266119658946991,0.10976783186197281,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07714813947677612,0.10569840669631958,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07714813947677612,0.10569840669631958,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07714813947677612,0.10569840669631958,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07705849409103394,0.1061910092830658,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07705849409103394,0.1061910092830658,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_02,0,0,0.07705849409103394,0.1061910092830658,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0908568948507309,0.1208629384636879,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0908568948507309,0.1208629384636879,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.0908568948507309,0.1208629384636879,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08604346960783005,0.11573367565870285,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08604346960783005,0.11573367565870285,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08604346960783005,0.11573367565870285,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08380290865898132,0.1143336296081543,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08380290865898132,0.1143336296081543,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08380290865898132,0.1143336296081543,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08048476278781891,0.11053397506475449,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08048476278781891,0.11053397506475449,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.08048476278781891,0.11053397506475449,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07946063578128815,0.10935449600219727,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07946063578128815,0.10935449600219727,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07946063578128815,0.10935449600219727,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07996776700019836,0.10509666800498962,0.0,60,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07996776700019836,0.10509666800498962,0.0,60,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_03,0,0,0.07996776700019836,0.10509666800498962,0.0,60,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.09443169832229614,0.12613721191883087,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.09443169832229614,0.12613721191883087,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.09443169832229614,0.12613721191883087,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08889102935791016,0.11980743706226349,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08889102935791016,0.11980743706226349,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08889102935791016,0.11980743706226349,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08168119192123413,0.11320227384567261,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08168119192123413,0.11320227384567261,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08168119192123413,0.11320227384567261,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08432304859161377,0.11541040241718292,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08432304859161377,0.11541040241718292,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.08432304859161377,0.11541040241718292,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07965223491191864,0.11070575565099716,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07965223491191864,0.11070575565099716,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_04,0,0,0.07965223491191864,0.11070575565099716,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07720005512237549,0.10795038193464279,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07720005512237549,0.10795038193464279,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07720005512237549,0.10795038193464279,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08795210719108582,0.11789482086896896,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08795210719108582,0.11789482086896896,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08795210719108582,0.11789482086896896,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08537252247333527,0.11595728993415833,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08537252247333527,0.11595728993415833,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08537252247333527,0.11595728993415833,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07809712737798691,0.10884518921375275,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07809712737798691,0.10884518921375275,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07809712737798691,0.10884518921375275,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08076059818267822,0.11053711175918579,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08076059818267822,0.11053711175918579,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.08076059818267822,0.11053711175918579,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07930825650691986,0.10732622444629669,0.0,60,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07930825650691986,0.10732622444629669,0.0,60,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_05,0,0,0.07930825650691986,0.10732622444629669,0.0,60,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08075456321239471,0.10882291197776794,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08075456321239471,0.10882291197776794,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08075456321239471,0.10882291197776794,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.09433156996965408,0.11942408233880997,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.09433156996965408,0.11942408233880997,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.09433156996965408,0.11942408233880997,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.09624017775058746,0.12063540518283844,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.09624017775058746,0.12063540518283844,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.09624017775058746,0.12063540518283844,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08049432188272476,0.1094825491309166,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08049432188272476,0.1094825491309166,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08049432188272476,0.1094825491309166,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08100033551454544,0.10902974754571915,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08100033551454544,0.10902974754571915,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.08100033551454544,0.10902974754571915,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.07907531410455704,0.10815973579883575,0.0,60,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.07907531410455704,0.10815973579883575,0.0,60,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_06,0,0,0.07907531410455704,0.10815973579883575,0.0,60,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10191958397626877,0.12495209276676178,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10191958397626877,0.12495209276676178,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10191958397626877,0.12495209276676178,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10617741197347641,0.1260504275560379,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10617741197347641,0.1260504275560379,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10617741197347641,0.1260504275560379,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10258789360523224,0.12054610997438431,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10258789360523224,0.12054610997438431,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.10258789360523224,0.12054610997438431,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.08853508532047272,0.11137992888689041,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.08853508532047272,0.11137992888689041,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.08853508532047272,0.11137992888689041,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.08072961866855621,0.10727208852767944,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.08072961866855621,0.10727208852767944,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.08072961866855621,0.10727208852767944,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.07759952545166016,0.10602141916751862,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.07759952545166016,0.10602141916751862,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000793_07,0,0,0.07759952545166016,0.10602141916751862,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.045797061175107956,0.0809735506772995,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.045797061175107956,0.0809735506772995,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.045797061175107956,0.0809735506772995,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.04179621487855911,0.07376842200756073,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.04179621487855911,0.07376842200756073,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.04179621487855911,0.07376842200756073,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07265965640544891,0.10492823272943497,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07265965640544891,0.10492823272943497,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07265965640544891,0.10492823272943497,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07836665213108063,0.10963018983602524,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07836665213108063,0.10963018983602524,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07836665213108063,0.10963018983602524,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.08125830441713333,0.10893169045448303,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.08125830441713333,0.10893169045448303,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.08125830441713333,0.10893169045448303,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07982249557971954,0.10775244981050491,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07982249557971954,0.10775244981050491,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_00,0,0,0.07982249557971954,0.10775244981050491,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.08915398269891739,0.12424268573522568,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.08915398269891739,0.12424268573522568,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.08915398269891739,0.12424268573522568,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07840172201395035,0.11337234079837799,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07840172201395035,0.11337234079837799,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07840172201395035,0.11337234079837799,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07290468364953995,0.10736069828271866,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07290468364953995,0.10736069828271866,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07290468364953995,0.10736069828271866,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.0767231211066246,0.10503251850605011,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.0767231211066246,0.10503251850605011,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.0767231211066246,0.10503251850605011,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07718972116708755,0.1054321825504303,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07718972116708755,0.1054321825504303,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07718972116708755,0.1054321825504303,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07728521525859833,0.10580265522003174,0.0,60,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07728521525859833,0.10580265522003174,0.0,60,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_01,0,0,0.07728521525859833,0.10580265522003174,0.0,60,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.07256372272968292,0.1099918931722641,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.07256372272968292,0.1099918931722641,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.07256372272968292,0.1099918931722641,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.09335397183895111,0.12672659754753113,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.09335397183895111,0.12672659754753113,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.09335397183895111,0.12672659754753113,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.09162737429141998,0.12433753162622452,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.09162737429141998,0.12433753162622452,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.09162737429141998,0.12433753162622452,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.08125607669353485,0.11633789539337158,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.08125607669353485,0.11633789539337158,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.08125607669353485,0.11633789539337158,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.08059753477573395,0.10929207503795624,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.08059753477573395,0.10929207503795624,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_02,0,0,0.08059753477573395,0.10929207503795624,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.06873437762260437,0.10567527264356613,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.06873437762260437,0.10567527264356613,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.06873437762260437,0.10567527264356613,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.0916256383061409,0.12485619634389877,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.0916256383061409,0.12485619634389877,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.0916256383061409,0.12485619634389877,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.0885821208357811,0.12164898961782455,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.0885821208357811,0.12164898961782455,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.0885821208357811,0.12164898961782455,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.08068542182445526,0.11696711927652359,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.08068542182445526,0.11696711927652359,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.08068542182445526,0.11696711927652359,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.08017885684967041,0.10891233384609222,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.08017885684967041,0.10891233384609222,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_03,0,0,0.08017885684967041,0.10891233384609222,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.09592675417661667,0.12394491583108902,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.09592675417661667,0.12394491583108902,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.09592675417661667,0.12394491583108902,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.0849604606628418,0.11732380092144012,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.0849604606628418,0.11732380092144012,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.0849604606628418,0.11732380092144012,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07815466821193695,0.1107487753033638,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07815466821193695,0.1107487753033638,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07815466821193695,0.1107487753033638,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07524392008781433,0.10810205340385437,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07524392008781433,0.10810205340385437,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07524392008781433,0.10810205340385437,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07757008075714111,0.10580964386463165,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07757008075714111,0.10580964386463165,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_04,0,0,0.07757008075714111,0.10580964386463165,0.0,48,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.07256372272968292,0.1099918931722641,0.0,0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.07256372272968292,0.1099918931722641,0.0,0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.07256372272968292,0.1099918931722641,0.0,0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.09335397183895111,0.12672659754753113,0.0,12,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.09335397183895111,0.12672659754753113,0.0,12,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.09335397183895111,0.12672659754753113,0.0,12,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.09162737429141998,0.12433753162622452,0.0,24,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.09162737429141998,0.12433753162622452,0.0,24,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.09162737429141998,0.12433753162622452,0.0,24,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.08125607669353485,0.11633789539337158,0.0,36,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.08125607669353485,0.11633789539337158,0.0,36,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.08125607669353485,0.11633789539337158,0.0,36,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.08074229955673218,0.1085478886961937,0.0,48,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.08074229955673218,0.1085478886961937,0.0,48,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_05,0,0,0.08074229955673218,0.1085478886961937,0.0,48,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.036795977503061295,0.06911955773830414,0.0,0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.036795977503061295,0.06911955773830414,0.0,0,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.036795977503061295,0.06911955773830414,0.0,0,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.07634822279214859,0.10963340103626251,0.0,12,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.07634822279214859,0.10963340103626251,0.0,12,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.07634822279214859,0.10963340103626251,0.0,12,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08385761082172394,0.11569465696811676,0.0,24,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08385761082172394,0.11569465696811676,0.0,24,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08385761082172394,0.11569465696811676,0.0,24,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08354288339614868,0.11090759187936783,0.0,36,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08354288339614868,0.11090759187936783,0.0,36,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08354288339614868,0.11090759187936783,0.0,36,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08174657821655273,0.10940781235694885,0.0,48,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08174657821655273,0.10940781235694885,0.0,48,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000057_06,0,0,0.08174657821655273,0.10940781235694885,0.0,48,R3,0.0,0.0
