arm,correct_activation,dataset,dot_safe,episode_id,false_activation,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,path_index,raw_soft_force_norm,raw_soft_force_perp_norm,regime,soft_force_norm,soft_force_perp_norm
learned,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08204573392868042,0.11279820650815964,0.0,42,0.01999667100608349,0.014029648154973984,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08204573392868042,0.11279820650815964,0.0,42,0.2659173905849457,0.18656744062900543,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08075528591871262,0.11150204390287399,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08075528591871262,0.11150204390287399,0.0,48,3.877427388943033e-06,1.0168440667257528e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08075528591871262,0.11150204390287399,0.0,48,5.216174395172857e-05,1.3679265975952148e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.07582911849021912,0.11100950837135315,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.07582911849021912,0.11100950837135315,0.0,54,0.015218345448374748,0.010760823264718056,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.07582911849021912,0.11100950837135315,0.0,54,0.2056356966495514,0.14540407061576843,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.0738675594329834,0.11157125234603882,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.0738675594329834,0.11157125234603882,0.0,60,0.002834414131939411,0.0024843886494636536,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.0738675594329834,0.11157125234603882,0.0,60,0.038106780499219894,0.033400923013687134,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08097582310438156,0.15185733139514923,0.0,66,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08097582310438156,0.15185733139514923,0.0,66,4.570106739265611e-06,4.516649823926855e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_04,0,0,0.08097582310438156,0.15185733139514923,0.0,66,4.51421074103564e-05,4.461407661437988e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.1188274547457695,0.1282138228416443,0.0,0,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.1188274547457695,0.1282138228416443,0.0,0,0.004400330595672131,0.0007054764428175986,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.1188274547457695,0.1282138228416443,0.0,0,0.05148037150502205,0.008253514766693115,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.12027284502983093,0.12546445429325104,0.0,6,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0034221112728118896,00003_001856_05,0,0,0.12027284502983093,0.12546445429325104,0.0,6,0.0049310545437037945,9.06253480934538e-05,R3,0.0,0.0
fixed,0,RELLIS-3D,0.04091331362724304,00003_001856_05,0,0,0.12027284502983093,0.12546445429325104,0.0,6,0.058953601866960526,0.001083478331565857,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.12158259004354477,0.12482032179832458,0.0,12,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,-0.0014278027229011059,00003_001856_05,0,0,0.12158259004354477,0.12482032179832458,0.0,12,0.005339978262782097,0.005300270393490791,R3,0.0,0.0
fixed,0,RELLIS-3D,-0.017158295959234238,00003_001856_05,0,0,0.12158259004354477,0.12482032179832458,0.0,12,0.06417198479175568,0.06369480490684509,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.11870715767145157,0.12460413575172424,0.0,18,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.11870715767145157,0.12460413575172424,0.0,18,0.01708338037133217,0.0036228091921657324,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.11870715767145157,0.12460413575172424,0.0,18,0.20565184950828552,0.04361182451248169,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.10306894034147263,0.12761402130126953,0.0,24,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.10306894034147263,0.12761402130126953,0.0,24,0.02999778836965561,0.002011304022744298,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.10306894034147263,0.12761402130126953,0.0,24,0.3525998592376709,0.023641258478164673,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.0996750220656395,0.12505659461021423,0.0,30,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.0996750220656395,0.12505659461021423,0.0,30,0.06593355536460876,0.05366670712828636,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.0996750220656395,0.12505659461021423,0.0,30,0.7908446192741394,0.6437090635299683,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.09242391586303711,0.11959690600633621,0.0,36,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.09242391586303711,0.11959690600633621,0.0,36,0.021528638899326324,0.014174909330904484,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.09242391586303711,0.11959690600633621,0.0,36,0.27001500129699707,0.1777835637331009,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.0863673985004425,0.11450128257274628,0.0,42,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.0863673985004425,0.11450128257274628,0.0,42,0.01640048623085022,0.001438014442101121,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.0863673985004425,0.11450128257274628,0.0,42,0.21485112607479095,0.01883840560913086,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.08383429795503616,0.11344254016876221,0.0,48,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.08383429795503616,0.11344254016876221,0.0,48,0.03441072255373001,0.034365810453891754,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.08383429795503616,0.11344254016876221,0.0,48,0.45499759912490845,0.45440375804901123,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.07918742299079895,0.11225569993257523,0.0,54,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.07918742299079895,0.11225569993257523,0.0,54,0.013196844607591629,0.002888223621994257,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.07918742299079895,0.11225569993257523,0.0,54,0.17634084820747375,0.03859345614910126,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.07743484526872635,0.11184069514274597,0.0,60,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.07743484526872635,0.11184069514274597,0.0,60,0.04247948154807091,0.028845954686403275,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.07743484526872635,0.11184069514274597,0.0,60,0.5697320103645325,0.3868800401687622,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.08118896931409836,0.1489233374595642,0.0,66,0.0,0.0,R3,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.08118896931409836,0.1489233374595642,0.0,66,0.027623573318123817,0.02708953246474266,R3,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_05,0,0,0.08118896931409836,0.1489233374595642,0.0,66,0.2782328128814697,0.2728537917137146,R3,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.13904516398906708,0.13895440101623535,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.01243714988231659,00003_001856_06,0,0,0.13904516398906708,0.13895440101623535,0.0,0,0.023708337917923927,0.013888292014598846,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.13425789773464203,00003_001856_06,0,0,0.13904516398906708,0.13895440101623535,0.0,0,0.2559293210506439,0.14992283284664154,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.12191284447908401,0.14045293629169464,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.12191284447908401,0.14045293629169464,0.0,6,0.03309375047683716,0.010923200286924839,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.12191284447908401,0.14045293629169464,0.0,6,0.35343244671821594,0.11665686964988708,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.11778037250041962,0.13663317263126373,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.11778037250041962,0.13663317263126373,0.0,12,0.026422079652547836,0.025659801438450813,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.11778037250041962,0.13663317263126373,0.0,12,0.2900695502758026,0.2817010283470154,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.11357954889535904,0.13344703614711761,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.11357954889535904,0.13344703614711761,0.0,18,0.007845032960176468,0.00776539696380496,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.11357954889535904,0.13344703614711761,0.0,18,0.08818141371011734,0.08728627860546112,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.10690004378557205,0.12884573638439178,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.10690004378557205,0.12884573638439178,0.0,24,0.027561422437429428,0.026991913095116615,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.10690004378557205,0.12884573638439178,0.0,24,0.32086533308029175,0.31423521041870117,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09983188658952713,0.12393292784690857,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09983188658952713,0.12393292784690857,0.0,30,0.020399363711476326,0.0065154219046235085,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09983188658952713,0.12393292784690857,0.0,30,0.2469000518321991,0.07885824143886566,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09293147921562195,0.11888368427753448,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09293147921562195,0.11888368427753448,0.0,36,0.03147660195827484,0.03140353783965111,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09293147921562195,0.11888368427753448,0.0,36,0.3971521258354187,0.39623022079467773,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08784683048725128,0.11493237316608429,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08784683048725128,0.11493237316608429,0.0,42,0.023390289396047592,0.014820645563304424,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08784683048725128,0.11493237316608429,0.0,42,0.305270254611969,0.19342651963233948,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08387728035449982,0.11225281655788422,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08387728035449982,0.11225281655788422,0.0,48,0.007858408614993095,0.002510384190827608,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08387728035449982,0.11225281655788422,0.0,48,0.10500951111316681,0.033545494079589844,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08176223933696747,0.10922425985336304,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08176223933696747,0.10922425985336304,0.0,54,0.005625902209430933,0.005049338564276695,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08176223933696747,0.10922425985336304,0.0,54,0.07726171612739563,0.06934364140033722,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.08003868907690048,0.1094159334897995,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.008565312251448631,00003_001856_06,0,0,0.08003868907690048,0.1094159334897995,0.0,60,0.008937441743910313,0.0025521167553961277,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.11742319166660309,00003_001856_06,0,0,0.08003868907690048,0.1094159334897995,0.0,60,0.12252477556467056,0.03498736396431923,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.07653707265853882,0.10713042318820953,0.0,66,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.07653707265853882,0.10713042318820953,0.0,66,2.0634401153074577e-05,1.681933099462185e-05,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.07653707265853882,0.10713042318820953,0.0,66,0.0002889151219278574,0.00023549795150756836,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.07413890957832336,0.10734106600284576,0.0,72,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.07413890957832336,0.10734106600284576,0.0,72,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.07413890957832336,0.10734106600284576,0.0,72,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09737204015254974,0.16498294472694397,0.0,78,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09737204015254974,0.16498294472694397,0.0,78,0.0,0.0,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_06,0,0,0.09737204015254974,0.16498294472694397,0.0,78,0.0,0.0,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,1,0.07104156911373138,0.09963023662567139,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.012714284472167492,00003_001856_07,0,1,0.07104156911373138,0.09963023662567139,0.09963023662567139,0,0.01642240211367607,0.004737568087875843,R2,0.01642240211367607,0.004737568087875843
fixed,0,RELLIS-3D,-0.19142207503318787,00003_001856_07,0,1,0.07104156911373138,0.09963023662567139,1.5,0,0.2472502589225769,0.07132726162672043,R2,0.2472502589225769,0.07132726162672043
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.10672439634799957,0.12714414298534393,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.0030810926109552383,00003_001856_07,0,0,0.10672439634799957,0.12714414298534393,0.0,6,0.01208341121673584,0.011973685584962368,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.03634960204362869,00003_001856_07,0,0,0.10672439634799957,0.12714414298534393,0.0,6,0.14255565404891968,0.14126114547252655,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.11266721785068512,0.12690354883670807,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.11266721785068512,0.12690354883670807,0.0,12,0.02173185534775257,0.011805111542344093,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.11266721785068512,0.12690354883670807,0.0,12,0.2568705379962921,0.13953642547130585,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.10587722808122635,0.12168440222740173,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.10587722808122635,0.12168440222740173,0.0,18,0.04847721382975578,0.0011944457655772567,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.10587722808122635,0.12168440222740173,0.0,18,0.5975771546363831,0.014723896980285645,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.0983361154794693,0.11842285096645355,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.0983361154794693,0.11842285096645355,0.0,24,0.003418845357373357,0.0018051081569865346,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.0983361154794693,0.11842285096645355,0.0,24,0.04330471530556679,0.022864356637001038,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08969537168741226,0.11336319148540497,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08969537168741226,0.11336319148540497,0.0,30,0.02150500938296318,0.01742539182305336,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08969537168741226,0.11336319148540497,0.0,30,0.28455016016960144,0.23056943714618683,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08265405148267746,0.11032766103744507,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08265405148267746,0.11032766103744507,0.0,36,0.027264690026640892,0.024677744135260582,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08265405148267746,0.11032766103744507,0.0,36,0.3706870377063751,0.3355152904987335,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08104927092790604,0.11117074638605118,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08104927092790604,0.11117074638605118,0.0,42,0.01710803620517254,0.007881716825067997,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08104927092790604,0.11117074638605118,0.0,42,0.23083460330963135,0.10634610056877136,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.07697449624538422,0.11125433444976807,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.07697449624538422,0.11125433444976807,0.0,48,0.00029037476633675396,0.0002538651169743389,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.07697449624538422,0.11125433444976807,0.0,48,0.003915012814104557,0.003422766923904419,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08252742886543274,0.13321751356124878,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08252742886543274,0.13321751356124878,0.0,54,3.368818823901165e-08,2.382114772103705e-08,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001856_07,0,0,0.08252742886543274,0.13321751356124878,0.0,54,3.793216478698014e-07,2.682209014892578e-07,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,1,0.08436460047960281,0.1163492351770401,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.0013563415268436074,00003_001372_00,0,1,0.08436460047960281,0.1163492351770401,0.1163492351770401,0,0.0015113652916625142,9.695215703686699e-05,R2,0.0015113652916625142,9.695215703686699e-05
fixed,0,RELLIS-3D,-0.01748625375330448,00003_001372_00,0,1,0.08436460047960281,0.1163492351770401,1.5,0,0.019484855234622955,0.0012499280273914337,R2,0.019484855234622955,0.0012499280273914337
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07860606908798218,0.11214931309223175,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.0358453094959259,00003_001372_00,0,0,0.07860606908798218,0.11214931309223175,0.0,6,0.03646857663989067,0.006713474169373512,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.4794319272041321,00003_001372_00,0,0,0.07860606908798218,0.11214931309223175,0.0,6,0.48776814341545105,0.0897928923368454,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07058580219745636,0.10147600620985031,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07058580219745636,0.10147600620985031,0.0,12,0.03907010704278946,0.038816045969724655,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07058580219745636,0.10147600620985031,0.0,12,0.5775272846221924,0.5737718343734741,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07729026675224304,0.10763957351446152,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07729026675224304,0.10763957351446152,0.0,18,0.012488679960370064,0.0090767377987504,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07729026675224304,0.10763957351446152,0.0,18,0.17403468489646912,0.12648792564868927,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07367649674415588,0.10467088967561722,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07367649674415588,0.10467088967561722,0.0,24,0.005012725479900837,0.002639270154759288,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.07367649674415588,0.10467088967561722,0.0,24,0.07183552533388138,0.037822410464286804,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.061626896262168884,0.09158416092395782,0.0,30,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.061626896262168884,0.09158416092395782,0.0,30,0.03672123700380325,0.014707224443554878,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.061626896262168884,0.09158416092395782,0.0,30,0.6014342904090881,0.24088047444820404,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.0554540790617466,0.08513271808624268,0.0,36,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.0554540790617466,0.08513271808624268,0.0,36,0.036959145218133926,0.0033131788950413465,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.0554540790617466,0.08513271808624268,0.0,36,0.651203453540802,0.05837671458721161,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.055707067251205444,0.08545437455177307,0.0,42,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,-0.002101095160469413,00003_001372_00,0,0,0.055707067251205444,0.08545437455177307,0.0,42,0.009238350205123425,0.007507396396249533,R2,0.0,0.0
fixed,0,RELLIS-3D,-0.03688099980354309,00003_001372_00,0,0,0.055707067251205444,0.08545437455177307,0.0,42,0.16216284036636353,0.1317790299654007,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.05272620916366577,0.08384018391370773,0.0,48,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,4.676317621488124e-05,00003_001372_00,0,0,0.05272620916366577,0.08384018391370773,0.0,48,0.00014423350512515754,0.00014395178004633635,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0008366484544239938,00003_001372_00,0,0,0.05272620916366577,0.08384018391370773,0.0,48,0.0025805081240832806,0.002575467573478818,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.05003279075026512,0.08010344207286835,0.0,54,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,1.291980478157484e-08,00003_001372_00,0,0,0.05003279075026512,0.08010344207286835,0.0,54,3.37610792655596e-08,3.37610792655596e-08,R2,0.0,0.0
fixed,0,RELLIS-3D,2.4193349190682056e-07,00003_001372_00,0,0,0.05003279075026512,0.08010344207286835,0.0,54,6.322027275018627e-07,6.322027275018627e-07,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.06608326733112335,0.09179162979125977,0.0,60,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.06608326733112335,0.09179162979125977,0.0,60,2.3960765247466043e-06,2.352186584175797e-06,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_00,0,0,0.06608326733112335,0.09179162979125977,0.0,60,3.915514753316529e-05,3.8437927287304774e-05,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.0804566740989685,0.11089688539505005,0.0,0,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.0804566740989685,0.11089688539505005,0.0,0,0.0062029859982430935,0.002742796903476119,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.0804566740989685,0.11089688539505005,0.0,0,0.08390207588672638,0.037099286913871765,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.08979786932468414,0.11832229793071747,0.0,6,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.08979786932468414,0.11832229793071747,0.0,6,0.008379259146749973,0.0017340336926281452,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.08979786932468414,0.11832229793071747,0.0,6,0.1062258780002594,0.02198275923728943,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.083332359790802,0.11270283162593842,0.0,12,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.083332359790802,0.11270283162593842,0.0,12,0.0063193244859576225,0.003304222133010626,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.083332359790802,0.11270283162593842,0.0,12,0.08410602062940598,0.043977007269859314,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.08245567977428436,0.11030527949333191,0.0,18,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.08245567977428436,0.11030527949333191,0.0,18,0.024542663246393204,0.014118880964815617,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.08245567977428436,0.11030527949333191,0.0,18,0.33374643325805664,0.19199734926223755,R2,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.07991883903741837,0.10684695094823837,0.0,24,0.0,0.0,R2,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.07991883903741837,0.10684695094823837,0.0,24,0.03116612695157528,0.026905877515673637,R2,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001372_01,0,0,0.07991883903741837,0.10684695094823837,0.0,24,0.4375341534614563,0.3777254819869995,R2,0.0,0.0
