arm,backtracking_ratio,barrier_violation_m,catastrophic_failure,curvature_energy,dataset,episode_id,excess_length_m,failure_score,hard_hazard_length_m,hard_hits,low_margin_length_m,max_risk,max_violation_severity_m,mean_rho,mean_safety_margin_m,min_hard_distance_m,oscillation,path_cvar_risk,path_length_m,path_length_ratio,regime,revisit_count,risk_exposure,soft_risk_violation_length_m,success
fixed,0.0,0.0,0.0,0.32471168134847883,RELLIS-3D,00003_001034_03,-1.5600029345849684,12.932082679365598,0.0,0.0,0.0,0.5500106811523438,0.0,0.41597812183667426,4.089752207555141,1.4142135381698608,0.824947125589443,0.5500106811523438,30.096797065415036,0.9507213952583657,R1,0.0,12.519609116570876,30.096797065415036,1.0
zero,0.0,0.0,0.0,0.48804995933446127,RELLIS-3D,00003_001034_06,-2.124283879557531,16.405792853730212,0.0,0.0,0.0,0.5978312492370605,0.0,0.45424581903507727,6.651170288040986,2.5,1.4659749230025096,0.5901332084183564,34.502916120442464,0.9420025587662303,R1,0.0,15.672805392228957,34.502916120442464,1.0
learned,0.0,0.0,0.0,0.48804123292105284,RELLIS-3D,00003_001034_06,-2.1242908843203168,16.40580328726333,0.0,0.0,0.0,0.5978312492370605,0.0,0.45424624246597056,6.651165762438394,2.5,1.4659729346419015,0.5901331809120279,34.50290911567968,0.9420023675213962,R1,0.0,15.672816819942376,34.50290911567968,1.0
fixed,0.0,0.0,0.0,0.487934648773148,RELLIS-3D,00003_001034_06,-2.1243893814170605,16.40589982523262,0.0,0.0,0.0,0.5978312492370605,0.0,0.454251006619643,6.651115546345787,2.5,1.4659267410688246,0.5901330146730089,34.502810618582934,0.9419996783424051,R1,0.0,15.672936454698206,34.502810618582934,1.0
zero,0.0,0.0,0.0,0.49614641869367915,RELLIS-3D,00003_001034_07,-1.761401105331828,24.17730441445608,0.0,0.0,0.0,0.550000011920929,0.0,0.48494492912638393,7.739890776010152,2.0,1.625898464258961,0.550000011920929,48.1793988946681,0.9647302184720343,R1,0.0,23.3643551823266,48.1793988946681,1.0
learned,0.0,0.0,0.0,0.4961579473793156,RELLIS-3D,00003_001034_07,-1.7613719250105149,24.177324413565817,0.0,0.0,0.0,0.550000011920929,0.0,0.48494479042221905,7.739890992547181,2.0,1.6259235261554064,0.550000011920929,48.17942807498941,0.9647308027702697,R1,0.0,23.364362650488115,48.17942807498941,1.0
fixed,0.0,0.0,0.0,0.49626614807637626,RELLIS-3D,00003_001034_07,-1.7611243893543076,24.177485147173222,0.0,0.0,0.0,0.550000011920929,0.0,0.4849433842369758,7.739888027713694,2.0,1.6261404102141075,0.550000011920929,48.17967561064562,0.9647357593519865,R1,0.0,23.36441494206617,48.17967561064562,1.0
zero,0.0,0.0,0.0,0.42069456068542543,RELLIS-3D,00003_001944_00,-3.8956491569615253,20.3560997882661,0.0,0.0,10.365234031744011,0.556645929813385,0.0,0.5317338300126856,7.266744287158825,0.7071067690849304,1.4133996786235246,0.556645929813385,36.95345084303844,0.9046331704502295,R1,0.0,19.649399948954336,36.95345084303844,1.0
learned,0.0,0.0,0.0,0.42069456068542543,RELLIS-3D,00003_001944_00,-3.8956491569615253,20.3560997882661,0.0,0.0,10.365234031744011,0.556645929813385,0.0,0.5317338300126856,7.266744287158825,0.7071067690849304,1.4133996786235246,0.556645929813385,36.95345084303844,0.9046331704502295,R1,0.0,19.649399948954336,36.95345084303844,1.0
fixed,0.0,0.0,0.0,0.42069456068542543,RELLIS-3D,00003_001944_00,-3.8956491569615253,20.3560997882661,0.0,0.0,10.365234031744011,0.556645929813385,0.0,0.5317338300126856,7.266744287158825,0.7071067690849304,1.4133996786235246,0.556645929813385,36.95345084303844,0.9046331704502295,R1,0.0,19.649399948954336,36.95345084303844,1.0
zero,0.0,0.0,0.0,0.04246368861142995,RELLIS-3D,00003_001944_02,-3.5393753175226195,14.708876233437696,0.0,0.0,5.767936445318333,0.5487446188926697,0.0,0.4961518377640437,5.166879693158758,0.7071067690849304,0.35414562182022047,0.5487446188926697,29.289024682477375,0.8921855674500548,R1,0.0,14.531803422527586,29.289024682477375,1.0
learned,0.0,0.0,0.0,0.04246658016750699,RELLIS-3D,00003_001944_02,-3.5393647538614452,14.708870645928693,0.0,0.0,5.767931451465412,0.5487446188926697,0.0,0.4961519522077405,5.166874034194561,0.7071067690849304,0.3541172605514651,0.5487446188926697,29.28903524613855,0.8921858892342774,R1,0.0,14.53181201565296,29.28903524613855,1.0
fixed,0.0,0.0,0.0,0.042494522995558885,RELLIS-3D,00003_001944_02,-3.5392601742057437,14.708986468597304,0.0,0.0,5.767901936041141,0.5487446188926697,0.0,0.496153078703287,5.166812499808148,0.7071067690849304,0.3541791429168615,0.5487446188926697,29.28913982579425,0.8921890748801116,R1,0.0,14.531896897138873,29.28913982579425,1.0
zero,0.0,0.0,0.0,0.40548403742324907,RELLIS-3D,00003_001944_03,-3.712113806465119,15.033529634367511,0.0,0.0,0.0,0.5499997138977051,0.0,0.42873266440614377,8.271332260428828,3.3541018962860107,1.2549498612141097,0.549999450827709,33.60148619353486,0.9005157956759702,R1,0.0,14.406054703760455,33.60148619353486,1.0
learned,0.0,0.0,0.0,0.40548403742324907,RELLIS-3D,00003_001944_03,-3.712113806465119,15.033529634367511,0.0,0.0,0.0,0.5499997138977051,0.0,0.42873266440614377,8.271332260428828,3.3541018962860107,1.2549498612141097,0.549999450827709,33.60148619353486,0.9005157956759702,R1,0.0,14.406054703760455,33.60148619353486,1.0
fixed,0.0,0.0,0.0,0.40548403742324907,RELLIS-3D,00003_001944_03,-3.712113806465119,15.033529634367511,0.0,0.0,0.0,0.5499997138977051,0.0,0.42873266440614377,8.271332260428828,3.3541018962860107,1.2549498612141097,0.549999450827709,33.60148619353486,0.9005157956759702,R1,0.0,14.406054703760455,33.60148619353486,1.0
zero,0.0,0.0,0.0,0.5915244124039712,RELLIS-3D,00003_001944_04,-2.787656628546415,23.43625203763276,0.0,0.0,0.0,0.550000011920929,0.0,0.5132142357883043,8.572227525770632,1.1180340051651,1.8743485778880387,0.5499942227241876,43.83954337145352,0.9402139388908959,R1,0.0,22.49907774868874,43.83954337145352,1.0
learned,0.0,0.0,0.0,0.591502107236172,RELLIS-3D,00003_001944_04,-2.787655171185662,23.436242718751625,0.0,0.0,0.0,0.550000011920929,0.0,0.5132143898098672,8.572221229717673,1.1180340051651,1.8743149397787762,0.5499942226852244,43.839544828814276,0.9402139701464882,R1,0.0,22.499085248862237,43.839544828814276,1.0
fixed,0.0,0.0,0.0,0.5912613391008673,RELLIS-3D,00003_001944_04,-2.7875979114507956,23.43638895151897,0.0,0.0,0.0,0.550000011920929,0.0,0.5132160716987417,8.572138900259606,1.1180340051651,1.8744011655956587,0.549994222268019,43.83960208854914,0.9402151981793717,R1,0.0,22.499188368721143,43.83960208854914,1.0
zero,0.0,0.0,0.0,0.35057086385335456,RELLIS-3D,00003_001944_05,-1.956566651358706,19.00837796012107,0.0,0.0,10.047979097469236,0.5630457401275635,0.0,0.5376665958007681,6.55631570291079,0.5,1.2337653740999508,0.5630457401275635,34.206133348641295,0.945895448864197,R1,0.0,18.391495273071094,34.206133348641295,1.0
learned,0.0,0.0,0.0,0.35057086385335456,RELLIS-3D,00003_001944_05,-1.956566651358706,19.00837796012107,0.0,0.0,10.047979097469236,0.5630457401275635,0.0,0.5376665958007681,6.55631570291079,0.5,1.2337653740999508,0.5630457401275635,34.206133348641295,0.945895448864197,R1,0.0,18.391495273071094,34.206133348641295,1.0
fixed,0.0,0.0,0.0,0.35057086385335456,RELLIS-3D,00003_001944_05,-1.956566651358706,19.00837796012107,0.0,0.0,10.047979097469236,0.5630457401275635,0.0,0.5376665958007681,6.55631570291079,0.5,1.2337653740999508,0.5630457401275635,34.206133348641295,0.945895448864197,R1,0.0,18.391495273071094,34.206133348641295,1.0
zero,0.0,0.0,0.0,0.3129536274407874,RELLIS-3D,00003_001944_06,-0.959477263522416,17.040188664348776,0.0,0.0,5.612514053279999,0.5589406490325928,0.0,0.5074068514853338,6.308075215508272,0.7071067690849304,0.8986861652657446,0.5589406490325928,32.697322736477574,0.9714923206150788,R1,0.0,16.590845581715904,32.697322736477574,1.0
learned,0.0,0.0,0.0,0.31298914957645535,RELLIS-3D,00003_001944_06,-0.9594071809707714,17.04033757289236,0.0,0.0,5.612372106129679,0.5589406490325928,0.0,0.5074066411159696,6.308092782336238,0.7071067690849304,0.8989266186786337,0.5589406490325928,32.69739281902922,0.9714944028852781,R1,0.0,16.59087426355304,32.69739281902922,1.0
fixed,0.0,0.0,0.0,0.3133990131735695,RELLIS-3D,00003_001944_06,-0.9586267476114401,17.042007068914753,0.0,0.0,5.610785937040063,0.5589406490325928,0.0,0.5074044291018841,6.308290020293734,0.7071067690849304,0.901618274224083,0.5589406490325928,32.69817325238855,0.9715175908698557,R1,0.0,16.59119793180271,32.69817325238855,1.0
zero,0.0,0.0,0.0,0.5708669434430923,RELLIS-3D,00003_001944_07,-2.2390591710077317,18.056413257858758,0.0,0.0,0.0,0.550000011920929,0.0,0.4260037765148592,9.439388103584736,3.9051249027252197,1.7018254765881904,0.5500000119209291,40.38814082899222,0.947473463633367,R1,0.0,17.205500519564662,40.38814082899222,1.0
learned,0.0,0.0,0.0,0.5708785808399691,RELLIS-3D,00003_001944_07,-2.2390680591131016,18.056388452915186,0.0,0.0,0.0,0.550000011920929,0.0,0.42600374922734785,9.439398866840166,3.9051249027252197,1.701785643617173,0.550000011920929,40.38813194088685,0.9474732551255277,R1,0.0,17.2054956311066,40.38813194088685,1.0
fixed,0.0,0.0,0.0,0.5710253379571584,RELLIS-3D,00003_001944_07,-2.2391731193056827,18.056061203599064,0.0,0.0,0.0,0.550000011920929,0.0,0.4260034266794978,9.439539640425249,3.9051249027252197,1.7012467111992713,0.550000011920929,40.38802688069427,0.9474707904974832,R1,0.0,17.205437847999427,40.38802688069427,1.0
zero,0.0,0.0,0.0,0.21840236018100562,RELLIS-3D,00003_000381_00,-4.005765390624536,12.972593218103928,0.0,0.0,2.095283869076911,0.5456253290176392,0.0,0.42308851474885256,1.9333256719012357,0.5,0.8551620489128834,0.5417261224047465,29.651034609375454,0.8809819890594311,R1,0.0,12.545012193647485,29.651034609375454,1.0
learned,0.0,0.0,0.0,0.21839994514594302,RELLIS-3D,00003_000381_00,-4.005806759602244,12.972586208254304,0.0,0.0,2.0952718044736467,0.5456253290176392,0.0,0.4230887968707039,1.9333254719712138,0.5,0.855166304306094,0.5417260814264055,29.650993240397746,0.8809807599176913,R1,0.0,12.545003056101256,29.650993240397746,1.0
fixed,0.0,0.0,0.0,0.21837773304554564,RELLIS-3D,00003_000381_00,-4.00633430602301,12.972477269630451,0.0,0.0,2.09516857642287,0.5456253290176392,0.0,0.42309145769655726,1.9333143557961732,0.5,0.8552370355679357,0.5417257857849512,29.65046569397698,0.880965085628372,R1,0.0,12.544858751846483,29.65046569397698,1.0
zero,0.0,0.0,0.0,0.0041125897093636085,RELLIS-3D,00003_000381_01,-1.0427562369351548,18.639598811994166,0.0,0.0,2.8179529661296687,0.5499999523162842,0.0,0.5252936874850098,2.7909177840620756,0.7071067690849304,0.118405372050368,0.5494679827039834,35.37144376306484,0.9713640218119537,R1,0.0,18.58039612596898,35.37144376306484,1.0
learned,0.0,0.0,0.0,0.0041125897093636085,RELLIS-3D,00003_000381_01,-1.0427562369351548,18.639598811994166,0.0,0.0,2.8179529661296687,0.5499999523162842,0.0,0.5252936874850098,2.7909177840620756,0.7071067690849304,0.118405372050368,0.5494679827039834,35.37144376306484,0.9713640218119537,R1,0.0,18.58039612596898,35.37144376306484,1.0
fixed,0.0,0.0,0.0,0.0041125897093636085,RELLIS-3D,00003_000381_01,-1.0427562369351548,18.639598811994166,0.0,0.0,2.8179529661296687,0.5499999523162842,0.0,0.5252936874850098,2.7909177840620756,0.7071067690849304,0.118405372050368,0.5494679827039834,35.37144376306484,0.9713640218119537,R1,0.0,18.58039612596898,35.37144376306484,1.0
zero,0.0,0.0,0.0,0.0015742104967639734,RELLIS-3D,00003_000381_03,-2.6575250308090332,17.251581266820367,0.0,0.0,2.7509715313784446,0.549964964389801,0.0,0.4814279119636771,2.856917896447027,0.5,0.074639795277766,0.5494136905284942,35.75667496919096,0.930819201472137,R1,0.0,17.214261369181482,35.75667496919096,1.0
learned,0.0,0.0,0.0,0.0015742104967639734,RELLIS-3D,00003_000381_03,-2.6575250308090332,17.251581266820367,0.0,0.0,2.7509715313784446,0.549964964389801,0.0,0.4814279119636771,2.856917896447027,0.5,0.074639795277766,0.5494136905284942,35.75667496919096,0.930819201472137,R1,0.0,17.214261369181482,35.75667496919096,1.0
fixed,0.0,0.0,0.0,0.0015742104967639734,RELLIS-3D,00003_000381_03,-2.6575250308090332,17.251581266820367,0.0,0.0,2.7509715313784446,0.549964964389801,0.0,0.4814279119636771,2.856917896447027,0.5,0.074639795277766,0.5494136905284942,35.75667496919096,0.930819201472137,R1,0.0,17.214261369181482,35.75667496919096,1.0
zero,0.0,0.0,0.0,0.5293798720633741,RELLIS-3D,00003_000381_05,-1.6568909127663147,16.554774319095202,0.0,0.0,0.0,0.550000011920929,0.0,0.4692001297536248,6.8808846088471025,1.5,1.526084096570317,0.550000011920929,33.65670908723368,0.9530806569489852,R1,0.0,15.791732270810044,33.65670908723368,1.0
learned,0.0,0.0,0.0,0.5293798720633741,RELLIS-3D,00003_000381_05,-1.6568909127663147,16.554774319095202,0.0,0.0,0.0,0.550000011920929,0.0,0.4692001297536248,6.8808846088471025,1.5,1.526084096570317,0.550000011920929,33.65670908723368,0.9530806569489852,R1,0.0,15.791732270810044,33.65670908723368,1.0
fixed,0.0,0.0,0.0,0.5293798720633741,RELLIS-3D,00003_000381_05,-1.6568909127663147,16.554774319095202,0.0,0.0,0.0,0.550000011920929,0.0,0.4692001297536248,6.8808846088471025,1.5,1.526084096570317,0.550000011920929,33.65670908723368,0.9530806569489852,R1,0.0,15.791732270810044,33.65670908723368,1.0
zero,0.0,0.0,0.0,0.6730260001524475,RELLIS-3D,00003_000381_07,-3.9532573372668978,18.710521216598877,0.0,0.0,0.0,0.550000011920929,0.0,0.46301805123115364,4.973204846333227,1.0,1.6075753029496915,0.5467384492052522,38.673942662733054,0.9072597464232485,R1,0.0,17.906733565124032,38.673942662733054,1.0
learned,0.0,0.0,0.0,0.6730379783832403,RELLIS-3D,00003_000381_07,-3.953231835294595,18.710534722658956,0.0,0.0,0.0,0.550000011920929,0.0,0.46301792712863177,4.973208348700587,1.0,1.607588298396768,0.546738337793218,38.67396816470536,0.907260344679111,R1,0.0,17.90674057346057,38.67396816470536,1.0
fixed,0.0,0.0,0.0,0.6731565882462694,RELLIS-3D,00003_000381_07,-3.95289275922476,18.710724333367793,0.0,0.0,0.0,0.550000011920929,0.0,0.46301661552471285,4.973245096253497,1.0,1.607754973962333,0.5467368752078166,38.67430724077519,0.9072682991323671,R1,0.0,17.906846846386625,38.67430724077519,1.0
zero,0.0,0.0,0.0,0.3808166710130041,RELLIS-3D,00003_000680_00,-1.1237346690664793,13.704031191634654,0.0,0.0,0.0,0.550000011920929,0.0,0.40863750324162224,10.057795613880396,3.9051249027252197,0.8196012040108058,0.5499999708768215,32.53306533093351,0.9666119574924984,R1,0.0,13.294230589629251,32.53306533093351,1.0
learned,0.0,0.0,0.0,0.38080629132621535,RELLIS-3D,00003_000680_00,-1.1237253026171317,13.704037568207921,0.0,0.0,0.0,0.550000011920929,0.0,0.4086375643164726,10.057804163655174,3.9051249027252197,0.819602328287055,0.5499999708890091,32.53307469738286,0.9666122357854243,R1,0.0,13.294236404064394,32.53307469738286,1.0
fixed,0.0,0.0,0.0,0.38066985485842864,RELLIS-3D,00003_000680_00,-1.1235975526378468,13.704125236690047,0.0,0.0,0.0,0.550000011920929,0.0,0.40863836554835037,10.05791271906249,3.9051249027252197,0.8196211250927776,0.5499999710262508,32.53320244736214,0.9666160314516578,R1,0.0,13.294314674143658,32.53320244736214,1.0
zero,0.0,0.0,0.0,0.324400068296273,RELLIS-3D,00003_000680_02,-3.1266325827257937,16.48689114056504,0.0,0.0,0.0,0.550000011920929,0.0,0.5060901415030304,11.82561248313708,8.485280990600586,1.0895290378619786,0.5500000119209291,31.5005674172742,0.9097058791145171,R1,0.0,15.942126621634051,31.5005674172742,1.0
learned,0.0,0.0,0.0,0.32440845202770574,RELLIS-3D,00003_000680_02,-3.1266263542943875,16.486908835428007,0.0,0.0,0.0,0.550000011920929,0.0,0.5060902288462126,11.825615493076763,8.485280990600586,1.0895526205717698,0.550000011920929,31.500573645705607,0.909706058985584,R1,0.0,15.942132525142123,31.500573645705607,1.0
fixed,0.0,0.0,0.0,0.32451328774654953,RELLIS-3D,00003_000680_02,-3.1265384334459903,16.487137921787465,0.0,0.0,0.0,0.550000011920929,0.0,0.5060912423784075,11.825651185716143,8.485280990600586,1.089857947656788,0.550000011920929,31.500661566554005,0.9097085980545354,R1,0.0,15.94220894795907,31.500661566554005,1.0
zero,0.0,0.0,0.0,0.08260425287540364,RELLIS-3D,00003_000680_03,-1.3301586181106089,13.444845730499527,0.0,0.0,0.0,0.5496569275856018,0.0,0.43501479217721706,8.77441888950131,2.5,0.5046162646478486,0.5496333198273459,30.326641381889388,0.9579818990513694,R1,0.0,13.192537598175603,30.326641381889388,1.0
learned,0.0,0.0,0.0,0.08260425287540364,RELLIS-3D,00003_000680_03,-1.3301586181106089,13.444845730499527,0.0,0.0,0.0,0.5496569275856018,0.0,0.43501479217721706,8.77441888950131,2.5,0.5046162646478486,0.5496333198273459,30.326641381889388,0.9579818990513694,R1,0.0,13.192537598175603,30.326641381889388,1.0
fixed,0.0,0.0,0.0,0.08260425287540364,RELLIS-3D,00003_000680_03,-1.3301586181106089,13.444845730499527,0.0,0.0,0.0,0.5496569275856018,0.0,0.43501479217721706,8.77441888950131,2.5,0.5046162646478486,0.5496333198273459,30.326641381889388,0.9579818990513694,R1,0.0,13.192537598175603,30.326641381889388,1.0
zero,0.0,0.0,0.0,0.5060817924783403,RELLIS-3D,00003_000680_04,-3.768697793948654,17.83638964935415,0.0,0.0,0.0,0.550000011920929,0.0,0.433438262327626,13.073427729456467,3.9051249027252197,1.3922319064947257,0.550000011920929,39.54490220605131,0.9129904280884374,R1,0.0,17.140273696106785,39.54490220605131,1.0
learned,0.0,0.0,0.0,0.5060868485384148,RELLIS-3D,00003_000680_04,-3.7686726803872546,17.836427168325887,0.0,0.0,0.0,0.550000011920929,0.0,0.4334381691587012,13.073422330388057,3.9051249027252197,1.3922925427980943,0.550000011920929,39.54492731961271,0.9129910078961976,R1,0.0,17.14028089692684,39.54492731961271,1.0
fixed,0.0,0.0,0.0,0.5061229167237996,RELLIS-3D,00003_000680_04,-3.7684399934849964,17.836844701233765,0.0,0.0,0.0,0.550000011920929,0.0,0.43343724947869966,13.07336848160425,3.9051249027252197,1.3929986356296784,0.550000011920929,39.54516000651497,0.9129963800403338,R1,0.0,17.140345383418925,39.54516000651497,1.0
zero,0.0,0.0,0.0,0.40987259140742993,RELLIS-3D,00003_000680_05,-4.520455823959509,16.926990847172043,0.0,0.0,0.0,0.550000011920929,0.0,0.4401624135306978,11.561504107933537,1.0,1.4640634105262647,0.550000011920929,36.79314417604047,0.8905818949701911,R1,0.0,16.19495914190891,36.79314417604047,1.0
learned,0.0,0.0,0.0,0.4098726543963415,RELLIS-3D,00003_000680_05,-4.520455008856985,16.92700750905303,0.0,0.0,0.0,0.550000011920929,0.0,0.4401628655739544,11.561520475420256,1.0,1.4640627525470837,0.550000011920929,36.793144991142995,0.8905819146998328,R1,0.0,16.194976132779487,36.793144991142995,1.0
fixed,0.0,0.0,0.0,0.40987860951228333,RELLIS-3D,00003_000680_05,-4.520452743004498,16.927186450828472,0.0,0.0,0.0,0.550000011920929,0.0,0.4401676139365784,11.561689240331706,1.0,1.4640692269992108,0.550000011920929,36.79314725699548,0.8905819695450288,R1,0.0,16.195151837328865,36.79314725699548,1.0
zero,0.0,0.0,0.0,0.3743329851713888,RELLIS-3D,00003_000680_07,-2.6521995103973097,18.848580623589278,0.0,0.0,0.0,0.550000011920929,0.0,0.4977862043140153,12.531668210354923,1.5811388492584229,1.1980824580679785,0.5500000119209288,36.661400489602656,0.9325373532213455,R1,0.0,18.24953939455529,36.661400489602656,1.0
learned,0.0,0.0,0.0,0.3743257695096721,RELLIS-3D,00003_000680_07,-2.652212842070071,18.848565562826096,0.0,0.0,0.0,0.550000011920929,0.0,0.49778637510318063,12.531685987598502,1.5811388492584229,1.1980530864517522,0.550000011920929,36.661387157929894,0.9325370141103824,R1,0.0,18.24953901960022,36.661387157929894,1.0
fixed,0.0,0.0,0.0,0.37424489434107694,RELLIS-3D,00003_000680_07,-2.652365898061909,18.84839273483795,0.0,0.0,0.0,0.550000011920929,0.0,0.4977883147302415,12.531881774036497,1.5811388492584229,1.1977175906066941,0.550000011920929,36.66123410193806,0.9325331209031503,R1,0.0,18.249533939534604,36.66123410193806,1.0
zero,0.0,0.0,0.0,0.38994359448353494,RELLIS-3D,00003_000099_00,-1.1844615478394118,17.508351933337597,0.0,0.0,0.0,0.550000011920929,0.0,0.5262916619461623,17.18504381343822,7.433034420013428,0.8368619241434696,0.550000011920929,32.47233845216058,0.9648076600318684,R1,0.0,17.08992097126586,32.47233845216058,1.0
learned,0.0,0.0,0.0,0.38994534735991665,RELLIS-3D,00003_000099_00,-1.1844660105380314,17.508361415123556,0.0,0.0,0.0,0.550000011920929,0.0,0.526291899436334,17.185070783036373,7.433034420013428,0.8368701613571827,0.550000011920929,32.47233398946196,0.9648075274376046,R1,0.0,17.089926334444964,32.47233398946196,1.0
fixed,0.0,0.0,0.0,0.3899502501321917,RELLIS-3D,00003_000099_00,-1.1845379444431998,17.508453529474373,0.0,0.0,0.0,0.550000011920929,0.0,0.5262945672396593,17.185365797060502,7.433034420013428,0.8369568473046084,0.550000011920929,32.47226205555679,0.9648053901605856,R1,0.0,17.08997510582207,32.47226205555679,1.0
zero,0.0,0.0,0.0,0.481552590188736,RELLIS-3D,00003_000099_01,-4.241937580570138,16.390008606616927,0.0,0.0,0.0,0.550000011920929,0.0,0.4510647300268401,13.593633379140654,3.535533905029297,1.450448162299095,0.550000011920929,34.72846241942983,0.8911497551841875,R1,0.0,15.664784525467379,34.72846241942983,1.0
learned,0.0,0.0,0.0,0.4816035335424601,RELLIS-3D,00003_000099_01,-4.241798578355898,16.390124512748105,0.0,0.0,0.0,0.550000011920929,0.0,0.4510643909805504,13.593638993881939,3.535533905029297,1.4505781257758934,0.550000011920929,34.72860142164407,0.8911533220506872,R1,0.0,15.66483544986016,34.72860142164407,1.0
fixed,0.0,0.0,0.0,0.4821782023817839,RELLIS-3D,00003_000099_01,-4.240233047269392,16.391436260797505,0.0,0.0,0.0,0.550000011920929,0.0,0.45106071131470166,13.593707498525038,3.535533905029297,1.4520449020410147,0.550000011920929,34.73016695273058,0.8911934943631732,R1,0.0,15.665413809776998,34.73016695273058,1.0
zero,0.0,0.0,0.0,0.5098775789714117,RELLIS-3D,00003_000099_02,-1.7037899244161636,17.333950760843315,0.0,0.0,0.0,0.550000011920929,0.0,0.530476360870619,16.981081875293377,11.423659324645996,1.4955064623739474,0.550000011920929,31.266610075583834,0.9483236501705723,R1,0.0,16.586197529656342,31.266610075583834,1.0
learned,0.0,0.0,0.0,0.509877728721509,RELLIS-3D,00003_000099_02,-1.7037808399616523,17.333964679721966,0.0,0.0,0.0,0.550000011920929,0.0,0.5304764937256922,16.98109043455481,11.423659324645996,1.4955163540965573,0.550000011920929,31.266619160038346,0.948323925704218,R1,0.0,16.586206502673686,31.266619160038346,1.0
fixed,0.0,0.0,0.0,0.5098703075745982,RELLIS-3D,00003_000099_02,-1.7036533015109931,17.33413250987995,0.0,0.0,0.0,0.550000011920929,0.0,0.5304780500984919,16.981196787438115,11.423659324645996,1.4956193766840895,0.550000011920929,31.266746698489005,0.9483277939754752,R1,0.0,16.586322821537905,31.266746698489005,1.0
zero,0.0,0.0,0.0,0.21253468416914065,RELLIS-3D,00003_000099_03,-2.62600067139833,16.236757900951236,0.0,0.0,0.0,0.550000011920929,0.0,0.5146470518552204,13.33477509879129,3.9051249027252197,0.8869507559442993,0.550000011920929,30.687599328601664,0.9211733144602106,R1,0.0,15.793282522979087,30.687599328601664,1.0
learned,0.0,0.0,0.0,0.2125393113861865,RELLIS-3D,00003_000099_03,-2.6259887771508126,16.236765842547342,0.0,0.0,0.0,0.550000011920929,0.0,0.5146470628645531,13.334784754961936,3.9051249027252197,0.8869537207574292,0.550000011920929,30.68761122284918,0.921173671499003,R1,0.0,15.793288982168626,30.68761122284918,1.0
fixed,0.0,0.0,0.0,0.2125845722562721,RELLIS-3D,00003_000099_03,-2.625865468924541,16.236843415567613,0.0,0.0,0.0,0.550000011920929,0.0,0.5146471860698074,13.3348830483759,3.9051249027252197,0.8869743845847414,0.550000011920929,30.687734531075453,0.9211773729370425,R1,0.0,15.793356223275241,30.687734531075453,1.0
zero,0.0,0.0,0.0,0.059387497368909435,RELLIS-3D,00003_000099_04,-1.6623925822706695,11.209215409406077,0.0,0.0,0.0,0.5499834418296814,0.0,0.36677464949371097,11.683418133052651,2.5,0.4160542839936777,0.5491915796566461,29.994407417729327,0.9474870302029684,R1,0.0,11.001188267409239,29.994407417729327,1.0
learned,0.0,0.0,0.0,0.059361602901474936,RELLIS-3D,00003_000099_04,-1.6624606987629598,11.209113801241212,0.0,0.0,0.0,0.5499834418296814,0.0,0.36677483219063006,11.683422158157489,2.5,0.4158900747223538,0.5491915966171507,29.994339301237037,0.9474848784854135,R1,0.0,11.001168763880035,29.994339301237037,1.0
fixed,0.0,0.0,0.0,0.05908116462697943,RELLIS-3D,00003_000099_04,-1.6631647111369716,11.208022115811838,0.0,0.0,0.0,0.5499834418296814,0.0,0.3667768861553198,11.683476769917736,2.5,0.414099920168685,0.5491917707876229,29.993635288863025,0.9474626395865352,R1,0.0,11.000972155727496,29.993635288863025,1.0
zero,0.0,0.0,0.0,0.22732920491669864,RELLIS-3D,00003_000099_05,-3.4980377955337296,15.155506220054049,0.0,0.0,0.0,0.550000011920929,0.0,0.5301972487047917,13.666739828497091,7.905694007873535,0.815543336138085,0.550000011920929,27.815562204466268,0.8882901424450166,R1,0.0,14.747734551985006,27.815562204466268,1.0
learned,0.0,0.0,0.0,0.2273288491990516,RELLIS-3D,00003_000099_05,-3.498044370701784,15.155503835468712,0.0,0.0,0.0,0.550000011920929,0.0,0.5301972450184269,13.66673971671948,7.905694007873535,0.8155457443160045,0.550000011920929,27.815555629298213,0.8882899324669861,R1,0.0,14.74773096331071,27.815555629298213,1.0
fixed,0.0,0.0,0.0,0.22732851937521031,RELLIS-3D,00003_000099_05,-3.4981185095120715,15.155482646768851,0.0,0.0,0.0,0.550000011920929,0.0,0.530197174799572,13.666730062220372,7.905694007873535,0.8155858896447342,0.550000011920929,27.815481490487926,0.8882875648436439,R1,0.0,14.747689701946484,27.815481490487926,1.0
zero,0.0,0.0,0.0,0.39756181259322537,RELLIS-3D,00003_000099_07,-3.756681332484682,15.89220211060793,0.0,0.0,0.0,0.550000011920929,0.0,0.4554125289610966,13.820093822425747,2.692582368850708,1.219921832185916,0.550000011920929,33.5569186675153,0.8993213913295773,R1,0.0,15.282241194514972,33.5569186675153,1.0
learned,0.0,0.0,0.0,0.39760017773821543,RELLIS-3D,00003_000099_07,-3.7566085555108444,15.892344714420814,0.0,0.0,0.0,0.550000011920929,0.0,0.45541273182558856,13.820105302958945,2.692582368850708,1.2201271376762248,0.550000011920929,33.556991444489135,0.8993233417437383,R1,0.0,15.2822811455827,33.556991444489135,1.0
